bu_naam;parkeren_pct;auto_pct;voet_pct;fiets_pct
BU07580105Krogten;0.09;0.62;0.17;0.12
BU07580106Geeren-Noord;0.12;0.46;0.41;0.01
BU07580107Waterdonken;0.16;0.40;0.33;0.11
BU07580201Sportpark;0.15;0.52;0.27;0.07
BU07770005Het Hooghuis;0.14;0.45;0.32;0.09
BU07580205Hoogeind;0.09;0.71;0.14;0.06
BU07580202Zandberg;0.15;0.43;0.40;0.02
BU07580203Heusdenhout;0.09;0.55;0.31;0.05
BU07721111Binnenstad;0.16;0.22;0.57;0.05
BU07580300Blauwe Kei;0.07;0.56;0.33;0.03
BU07721215Joriskwartier;0.13;0.52;0.27;0.08
BU07580301Ypelaar;0.09;0.51;0.36;0.04
BU07721234Tivoli;0.16;0.37;0.43;0.04
BU08553602Burgemeestersbuurt;0.04;0.46;0.47;0.03
BU07580401Ruitersbos;0.13;0.59;0.22;0.07
BU07580302Overakker;0.08;0.53;0.34;0.05
BU07772001Banakkers 2;0.14;0.41;0.37;0.08
BU08551501Broekhoven I West;0.10;0.36;0.39;0.15
BU07721224Roosten;0.02;0.73;0.21;0.03
BU07580500Haagpoort;0.13;0.40;0.44;0.03
BU07772000Banakkers 1;0.15;0.43;0.36;0.06
BU07721221Kerstroosplein;0.16;0.45;0.33;0.06
BU07580502Tuinzigt;0.14;0.46;0.35;0.06
BU07580303Ginneken;0.08;0.48;0.41;0.04
BU07580309Mastbos;0.06;0.53;0.37;0.04
BU07721421Woensel-West;0.16;0.45;0.35;0.05
BU07721236Nieuwe Erven;0.17;0.37;0.40;0.05
BU07580400Boeimeer;0.12;0.50;0.33;0.05
BU07620003Walsberg;0.04;0.75;0.15;0.06
BU07721422Kronehoef;0.12;0.48;0.36;0.03
BU07580501Heuvel;0.13;0.43;0.42;0.02
BU17011002Wapserveen-Oost;0.03;0.79;0.00;0.18
BU07721235Gijzenrooi;0.09;0.46;0.39;0.05
BU09841703Landweert 3;0.14;0.62;0.19;0.05
BU07580503Princenhage;0.08;0.57;0.28;0.07
BU07580504Westerpark;0.13;0.41;0.34;0.12
BU07620002Zeilberg;0.10;0.55;0.28;0.07
BU07772002Banakkers 3;0.10;0.49;0.34;0.06
BU07580505Heilaar;0.11;0.69;0.13;0.07
BU07580507Steenakker;0.13;0.57;0.19;0.11
BU07580508Effen-Rith;0.01;0.97;0.02;0.01
BU07721217Looiakkers;0.11;0.43;0.43;0.03
BU07580509Liesbos;0.02;0.82;0.11;0.05
BU07620005Heiakker;0.12;0.54;0.27;0.08
BU17000106ten noorden van Vriezenveen;0.01;0.90;0.01;0.07
BU07721321Doornakkers-West;0.13;0.45;0.38;0.04
BU07580600Gageldonk;0.08;0.49;0.27;0.15
BU07721218Elzent-Zuid;0.04;0.46;0.47;0.03
BU07580601Kievitsloop;0.09;0.46;0.29;0.16
BU07620007De Vennen;0.11;0.54;0.25;0.10
BU07620009Deurne;0.01;0.87;0.02;0.10
BU07580602Kesteren;0.15;0.47;0.26;0.12
BU07772003Banakkers 4 Achter de Molen;0.03;0.67;0.21;0.09
BU07721237Kruidenbuurt;0.17;0.41;0.38;0.04
BU07620409Helenaveen;0.00;0.79;0.18;0.02
BU07580603Muizenberg;0.08;0.51;0.35;0.06
BU17830251Bedrijventerrein Honsel;0.01;0.80;0.08;0.11
BU07580604Heksenwiel;0.11;0.47;0.36;0.05
BU07580605Overkroeten;0.12;0.51;0.35;0.02
BU07721238Schuttersbosch;0.10;0.55;0.31;0.04
BU07580606Kroeten;0.11;0.46;0.37;0.06
BU07580607Emer;0.03;0.72;0.12;0.13
BU07580609Hagebeemd;0.02;0.83;0.03;0.11
BU07620004Koolhof;0.11;0.52;0.31;0.05
BU07580700Bavel;0.07;0.57;0.29;0.07
BU07580701Nieuw Wolfslaar;0.07;0.68;0.20;0.05
BU07620006Industrieterrein;0.11;0.70;0.07;0.12
BU07620200Liessel;0.10;0.55;0.29;0.07
BU07580800Ulvenhout;0.06;0.55;0.35;0.04
BU07580809Buitengebied Ulvenhout;0.00;0.83;0.08;0.08
BU17830253Achter de Dijk;0.14;0.44;0.36;0.06
BU07580900Prinsenbeek;0.07;0.62;0.27;0.04
BU07580909Buitengebied Prinsenbeek;0.02;0.92;0.01;0.06
BU07620100Vlierden;0.07;0.66;0.25;0.01
BU07620109Vlierden;0.00;0.96;0.00;0.04
BU07721225Eikenburg;0.09;0.70;0.17;0.04
BU07581000Teteringen;0.08;0.58;0.27;0.07
BU07581008Vuchtpolder;0.00;1.00;0.00;0.00
BU07581009Buitengebied Teteringen;0.03;0.63;0.25;0.09
BU07620000Deurne-Centrum;0.11;0.52;0.30;0.07
BU08553603Staatsliedenbuurt West;0.12;0.52;0.35;0.02
BU07620209Liessel;0.00;0.90;0.01;0.09
BU07620300Neerkant;0.09;0.60;0.27;0.04
BU07620309Neerkant;0.00;0.92;0.01;0.06
BU07650000Oude Pekela;0.08;0.68;0.21;0.03
BU08551301Jeruzalem Noord;0.17;0.41;0.40;0.02
BU07650101Boven-Pekela;0.06;0.78;0.09;0.07
BU07650009Oude Pekela;0.02;0.89;0.01;0.09
BU07650100Nieuwe Pekela;0.07;0.73;0.16;0.03
BU07721435Oude Gracht-Oost;0.07;0.44;0.44;0.04
BU07660101West 1;0.10;0.56;0.28;0.05
BU07721423Barrier;0.13;0.39;0.45;0.04
BU07660103West 2;0.10;0.58;0.31;0.02
BU07721226Sportpark Aalsterweg;0.15;0.48;0.31;0.06
BU07650109Nieuwe Pekela;0.02;0.93;0.00;0.04
BU08553701Universiteit;0.25;0.26;0.49;0.01
BU07660104Buitengebied West 2;0.05;0.81;0.07;0.07
BU07660106Beljaart;0.14;0.54;0.26;0.06
BU07660107Biezen;0.12;0.59;0.24;0.06
BU07700000Eersel-kom en Lindeakkers;0.09;0.60;0.25;0.06
BU07660111Klein Dongen;0.00;0.71;0.00;0.29
BU07721230Puttense Dreef;0.06;0.56;0.36;0.03
BU07660108Hoge Akker;0.10;0.52;0.30;0.08
BU07660109Oud Dongen;0.08;0.67;0.23;0.02
BU07700001Molenakkers;0.05;0.68;0.27;0.00
BU07660115Wildert;0.01;0.77;0.02;0.19
BU07660110Buitengebied Oost;0.00;0.80;0.02;0.18
BU07721311Villapark;0.07;0.48;0.42;0.02
BU08553702Abdij- en Torenbuurt;0.09;0.48;0.40;0.03
BU07660112Dongen-Vaart;0.04;0.82;0.12;0.02
BU07721312Lakerlopen;0.20;0.43;0.36;0.02
BU07660114Tichelrijt;0.02;0.89;0.00;0.09
BU08553703Universiteit Campus;0.08;0.39;0.46;0.06
BU07660113Buitengebied Klein Dongen/Dongen-Vaart;0.00;0.99;0.00;0.00
BU07700004Kortkruis;0.14;0.58;0.21;0.07
BU07700005Bedrijventerrein Eersel;0.09;0.82;0.07;0.03
BU07721223Genneperzijde;0.02;0.50;0.40;0.08
BU07660216's Gravenmoer;0.10;0.63;0.21;0.07
BU07700007Stokkelen en Hoogstraat;0.00;0.81;0.02;0.17
BU07700008De Hees en Genderweg;0.03;0.88;0.03;0.07
BU07660217Buitengebied 's Gravenmoer;0.00;0.80;0.02;0.18
BU07721713Hagenkamp;0.07;0.47;0.41;0.05
BU07700006Molenveld en Schadewijk;0.00;0.83;0.10;0.08
BU07700100Duizel;0.06;0.58;0.30;0.07
BU07700009Eersel;0.04;0.87;0.05;0.04
BU07700010Kerkebogten;0.19;0.47;0.32;0.02
BU07721240Riel;0.03;0.69;0.09;0.19
BU07700109Duizel;0.03;0.76;0.10;0.11
BU07700200Steensel;0.08;0.64;0.22;0.05
BU07700400Wintelre-kom;0.11;0.67;0.19;0.03
BU07850507Abcoven;0.12;0.51;0.32;0.05
BU07700209Steensel;0.01;0.91;0.01;0.07
BU17050100Gendt;0.09;0.54;0.34;0.02
BU07700509Knegsel;0.04;0.81;0.07;0.08
BU07721336Karpen;0.03;0.53;0.34;0.10
BU08556003Bedrijventerrein Vossenberg Scheg;0.00;0.97;0.01;0.01
BU07721322Doornakkers-Oost;0.20;0.39;0.39;0.03
BU07721328Tongelresche Akkers;0.12;0.47;0.38;0.04
BU07721333Muschberg Geestenberg;0.12;0.42;0.43;0.03
BU07721411Limbeek-Noord;0.11;0.43;0.41;0.05
BU07721412Hemelrijken;0.18;0.41;0.39;0.03
BU07721413Gildebuurt;0.16;0.45;0.32;0.06
BU17230000Alphen;0.11;0.57;0.28;0.04
BU07721335't Hofke;0.10;0.51;0.34;0.05
BU07721414Woenselse Watermolen;0.17;0.49;0.25;0.09
BU07721436Eckartdal;0.04;0.43;0.45;0.07
BU07721511Driehoeksbos;0.23;0.37;0.32;0.09
BU07721512Prinsejagt;0.08;0.45;0.41;0.06
BU07721520Kapelbeemd;0.11;0.75;0.11;0.02
BU07721521Kerkdorp Acht;0.05;0.56;0.31;0.08
BU07721522Achtse Barrier-Gunterslaer;0.09;0.57;0.30;0.05
BU07721523Achtse Barrier-Spaaihoef;0.07;0.62;0.26;0.06
BU07721524Achtse Barrier-Hoeven;0.07;0.60;0.28;0.05
BU07851324Tijlvoort-Noort;0.14;0.69;0.11;0.06
BU07721532Tempel;0.12;0.43;0.40;0.05
BU07721533Blixembosch-West;0.07;0.52;0.36;0.05
BU18920407Recreatiepark Klein Hitland;0.05;0.95;0.01;0.00
BU07721535Castiliëlaan;0.07;0.67;0.20;0.06
BU07721534Blixembosch-Oost;0.13;0.47;0.32;0.08
BU17020001Ledeacker;0.05;0.75;0.14;0.06
BU07721545Esp;0.11;0.76;0.07;0.06
BU07860003Esterveld;0.13;0.53;0.30;0.04
BU07721542Luytelaer;0.05;0.50;0.36;0.09
BU07721544Heesterakker;0.10;0.47;0.38;0.04
BU07721543Vaartbroek;0.09;0.44;0.42;0.05
BU07772004Grauwe Polder 1;0.14;0.45;0.35;0.07
BU07721546Bokt;0.11;0.53;0.33;0.03
BU07721611Eliasterrein Vonderkwartier;0.14;0.38;0.45;0.03
BU07772005Grauwe Polder 2;0.05;0.55;0.30;0.10
BU07721612Philipsdorp;0.15;0.38;0.44;0.04
BU07721621Hurk;0.08;0.68;0.20;0.04
BU07721622Het Ven;0.12;0.43;0.39;0.06
BU07721623Lievendaal;0.08;0.56;0.34;0.02
BU07721624Drents Dorp;0.12;0.44;0.41;0.03
BU07721625Zwaanstraat;0.09;0.63;0.20;0.07
BU07851325Tijlvoort-Zuid;0.13;0.71;0.03;0.13
BU08553705Kastelenbuurt Zuid;0.03;0.59;0.27;0.10
BU07721631BeA2;0.02;0.90;0.01;0.07
BU07721632Meerbos;0.09;0.74;0.00;0.17
BU07770003Centrum West 1;0.16;0.38;0.44;0.02
BU08400300Schijf;0.06;0.67;0.25;0.02
BU07721633Grasrijk;0.13;0.59;0.21;0.08
BU07721634Zandrijk;0.17;0.41;0.36;0.06
BU07721635Waterrijk;0.07;0.42;0.42;0.09
BU07721723Rapelenburg;0.10;0.52;0.32;0.06
BU07721636Park Forum;0.21;0.67;0.03;0.09
BU07721637Flight Forum;0.11;0.64;0.16;0.09
BU07721711Schrijversbuurt;0.07;0.43;0.43;0.06
BU07721725Bennekel-West Gagelbosch;0.10;0.41;0.43;0.06
BU07770100Bedrijventerrein Vosdonk;0.09;0.66;0.09;0.16
BU08553706Sportweg;0.12;0.42;0.35;0.12
BU07721640Meerrijk;0.04;0.19;0.61;0.16
BU07721726Gennep;0.09;0.68;0.16;0.07
BU07771000Noord 1;0.08;0.49;0.39;0.05
BU07721638Eindhoven Airport;0.07;0.78;0.12;0.02
BU07721639Bosrijk;0.09;0.49;0.24;0.18
BU07721724Bennekel-Oost;0.10;0.41;0.43;0.07
BU07721731Genderbeemd;0.08;0.48;0.36;0.07
BU07721727Beemden;0.07;0.69;0.21;0.03
BU07770004Centrum West 2;0.06;0.61;0.28;0.05
BU07721732Hanevoet;0.12;0.41;0.41;0.07
BU07770200Etten-Leur Midden landelijk gebied;0.00;0.91;0.01;0.09
BU07721733Ooievaarsnest;0.01;0.82;0.14;0.03
BU07770000Centrum Oost 1;0.09;0.46;0.42;0.03
BU07771015Schoenmakershoek;0.16;0.42;0.36;0.06
BU07771008Sander-Banken 1 Broeders Internaat;0.20;0.47;0.24;0.09
BU07771009Sander-Banken 2 Klein Sander;0.13;0.57;0.25;0.05
BU07771011Sander-Banken 4 Lage Banken;0.11;0.48;0.31;0.09
BU17830420's-Gravenzande Buitengebied;0.02;0.80;0.05;0.12
BU08553707Notre Dame;0.11;0.42;0.37;0.10
BU07771200Landelijk gebied 1 (Noord);0.00;0.89;0.01;0.11
BU07772301Landelijk gebied 2 (Zuid);0.00;0.83;0.01;0.16
BU07772302Landelijk gebied 3 (Zuid);0.00;0.91;0.00;0.09
BU07960799Landelijk gebied De Groote Wielen;0.02;0.76;0.03;0.19
BU08400400Zegge;0.08;0.63;0.27;0.01
BU07771201Landelijk gebied 2 (Noord);0.00;0.92;0.03;0.06
BU07860004Zittert;0.15;0.54;0.26;0.05
BU07850709't Ven;0.04;0.60;0.31;0.05
BU07772100Bedrijventerrein Vosdonk-Zuid;0.01;0.85;0.05;0.09
BU07772200Bedrijventerrein Trivium;0.11;0.80;0.07;0.02
BU07790203Industrieterrein Dongeoever Amerkant;0.16;0.74;0.09;0.02
BU07850811Tilburgseweg;0.10;0.74;0.11;0.05
BU07772300Landelijk gebied 1 (Zuid);0.04;0.83;0.00;0.14
BU07840300Hulten;0.02;0.78;0.06;0.14
BU07851019De Nieuwe Erven;0.14;0.40;0.44;0.02
BU07790000Raamsdonksveer;0.13;0.49;0.33;0.05
BU07772303Landelijk gebied 4 (Zuid);0.01;0.95;0.00;0.04
BU07850202Grobbendonck;0.11;0.51;0.35;0.03
BU07790001Hooipolder en De Hoeven;0.13;0.53;0.29;0.05
BU07851120Hoogeind;0.09;0.55;0.30;0.05
BU07790002Industrieterrein Dombosch;0.10;0.71;0.12;0.07
BU17830711Sportpark de Zweth;0.48;0.26;0.22;0.05
BU07850608Wildackers;0.16;0.47;0.33;0.05
BU07840309Hulten;0.02;0.85;0.02;0.11
BU07850101Goirle-Centrum;0.18;0.35;0.44;0.02
BU07790201Geertruidenberg-West;0.18;0.45;0.34;0.03
BU17350900Bentelo kern;0.06;0.64;0.24;0.06
BU07790009Raamsdonksveer;0.03;0.84;0.02;0.11
BU07790100Raamsdonk;0.09;0.62;0.20;0.09
BU07860100Escharen kom;0.29;0.61;0.09;0.01
BU07790109Raamsdonk;0.01;0.94;0.01;0.05
BU07790200Geertruidenberg-Kom;0.15;0.47;0.33;0.05
BU07790202Geertruidenberg-Noord;0.16;0.51;0.29;0.03
BU08553802Het Zand Noord-West;0.14;0.49;0.30;0.07
BU07790209Geertruidenberg;0.04;0.80;0.02;0.14
BU07840209Molenschot;0.01;0.90;0.01;0.08
BU07840000Rijen;0.12;0.50;0.32;0.06
BU07840007Bedrijventerrein Haansberg;0.20;0.65;0.10;0.06
BU07960914Orthen-West;0.07;0.71;0.17;0.05
BU07850303De Groote Akkers;0.10;0.52;0.26;0.12
BU07840009Rijen;0.08;0.78;0.09;0.04
BU07850304De Leijzoom;0.00;0.77;0.06;0.16
BU07840100Gilze;0.11;0.52;0.33;0.04
BU07840107Bedrijventerrein Broekakkers;0.02;0.87;0.05;0.06
BU07850405De Hoogte;0.11;0.48;0.38;0.03
BU07850406De Vallei;0.03;0.57;0.33;0.07
BU07850812De Boschkens-West;0.10;0.56;0.22;0.11
BU07860200Oud Velp;0.07;0.91;0.02;0.00
BU07840109Gilze;0.03;0.86;0.02;0.09
BU07840200Molenschot;0.06;0.63;0.25;0.06
BU07860005De Stoof;0.21;0.49;0.19;0.10
BU07850813De Boschkens-Oost;0.15;0.57;0.23;0.05
BU07850914Vennen;0.15;0.42;0.37;0.06
BU07850915Bomen;0.12;0.44;0.37;0.07
BU07852027Riel-Dorp;0.10;0.50;0.32;0.09
BU07852028Spaansehoek;0.02;0.93;0.04;0.00
BU07852129Bedrijventerrein Riel;0.10;0.60;0.14;0.15
BU07852230Sportpark De Krim;0.20;0.64;0.15;0.00
BU07852331Riel;0.01;0.82;0.07;0.09
BU07860101Buitengebied West inclusief Raam;0.04;0.75;0.04;0.17
BU07860102Buitengebied-Oost;0.03;0.87;0.06;0.04
BU08553803Het Zand Noord-Oost;0.08;0.49;0.37;0.06
BU07860202Buitengebied-Noord inclusief rijksweg;0.02;0.74;0.09;0.14
BU07960105Het Zand;0.13;0.47;0.34;0.06
BU07960205De Gestelse Buurt;0.15;0.43;0.39;0.03
BU07860203Buitengebied Zuid;0.01;0.88;0.03;0.07
BU07860204Industrieterrein De Eek;0.11;0.72;0.03;0.13
BU08820105Exdel;0.04;0.64;0.31;0.01
BU07860300Gassel kom;0.10;0.66;0.19;0.05
BU07880110Noenes;0.00;1.00;0.00;0.00
BU07860301Buitengebied Gassel;0.03;0.82;0.08;0.07
BU07880100Haaren;0.10;0.64;0.25;0.01
BU07880101't Eind;0.06;0.68;0.19;0.07
BU08880103Kelmond;0.00;0.98;0.02;0.00
BU08880109Vliegbasis Zuid-Limburg;0.07;0.82;0.02;0.09
BU07960302Graafsebuurt-Zuid;0.12;0.39;0.46;0.03
BU07880208Brokkenbroek en Laar;0.00;0.84;0.00;0.15
BU07960601't Ven;0.13;0.53;0.30;0.04
BU08240904Omg. Dotterpln/Wildemanstr;0.04;0.65;0.31;0.00
BU07880201Distelberg;0.00;0.82;0.01;0.17
BU07941301Kroon;0.06;0.64;0.23;0.07
BU18950901Oostwold;0.10;0.58;0.28;0.04
BU07880108in het Westen;0.01;0.91;0.00;0.07
BU07880109in het Oosten;0.00;0.92;0.01;0.06
BU07880209Gijzel Raam en Molenstraat;0.00;0.88;0.01;0.11
BU07880300Esch;0.07;0.66;0.25;0.02
BU07880207Helvoirtse Heide;0.00;0.88;0.03;0.08
BU07880400Biezenmortel;0.07;0.69;0.23;0.02
BU08280808Langendonk;0.00;0.98;0.02;0.00
BU07960207De Meerendonk;0.15;0.61;0.21;0.03
BU07941004Stationsgebied;0.12;0.34;0.43;0.10
BU07941005Vossenberg;0.09;0.46;0.37;0.08
BU07961111Ertveld;0.08;0.80;0.07;0.06
BU07941006Annabuurt en Suytkade;0.12;0.54;0.28;0.06
BU07941007Steenweg en omgeving;0.06;0.53;0.34;0.07
BU07941100Beisterveld;0.07;0.55;0.31;0.06
BU07941101Beisterveldse Broek;0.11;0.47;0.35;0.07
BU07941102Straakven;0.15;0.38;0.39;0.08
BU07941200Bloemvelden;0.09;0.42;0.44;0.05
BU07941201Binderen;0.12;0.45;0.37;0.07
BU07941202Eeuwsels;0.13;0.40;0.39;0.07
BU07941300't Hout-Centrum;0.10;0.53;0.32;0.05
BU07941409Kloostereind;0.03;0.81;0.08;0.07
BU18950902Zuiderpolder;0.05;0.84;0.06;0.04
BU07941600Oranjebuurt;0.02;0.60;0.28;0.11
BU07941601Zwanenbeemd;0.03;0.66;0.22;0.08
BU07941609Overbrug;0.05;0.58;0.24;0.14
BU07941700Stiphout-Dorp;0.05;0.73;0.19;0.03
BU18950903Ekamp;0.00;0.91;0.00;0.09
BU07941701Schooten;0.03;0.73;0.13;0.11
BU07941801Rijpelberg-Oost;0.10;0.52;0.27;0.10
BU07941802Rijpelberg-West;0.12;0.55;0.23;0.10
BU07941809Berkendonk;0.01;0.71;0.09;0.19
BU07941900Kern Dierdonk;0.03;0.67;0.20;0.10
BU07941909Scheepstal;0.00;0.75;0.04;0.21
BU07960206Pettelaarpark;0.12;0.70;0.14;0.04
BU07942100Brand;0.04;0.55;0.29;0.11
BU07942101De Veste;0.09;0.31;0.49;0.10
BU07960204Bedrijventerrein-Zuid;0.18;0.54;0.20;0.07
BU07942102Schutsboom;0.04;0.60;0.25;0.11
BU07942103Stepekolk;0.07;0.57;0.32;0.05
BU07942104Berenbroek;0.01;0.88;0.01;0.10
BU07942105De marke;0.05;0.60;0.18;0.17
BU07942902B.Z.O.B.;0.00;0.90;0.01;0.09
BU07960101Binnenstad-Centrum;0.09;0.37;0.51;0.04
BU07960102Binnenstad-Oost;0.10;0.34;0.52;0.04
BU07960201Het Bossche Broek;0.03;0.85;0.06;0.06
BU08241301Omg. Petrus-Kerk;0.12;0.47;0.32;0.10
BU07960202Zuid;0.09;0.51;0.34;0.05
BU07960203Bazeldonk;0.12;0.38;0.48;0.03
BU07960208Kloosterstraat;0.00;0.99;0.00;0.01
BU07960209De Bossche Pad;0.12;0.39;0.43;0.05
BU07960210Grevelingen;0.17;0.46;0.27;0.10
BU07960211Aawijk-Zuid;0.11;0.57;0.28;0.03
BU07960303Aawijk-Noord;0.13;0.47;0.38;0.01
BU07960212Bedrijvenpark De Brand;0.03;0.71;0.10;0.17
BU07960301De Hinthamerpoort;0.19;0.33;0.46;0.02
BU08554403Quirijnstok West;0.11;0.46;0.40;0.03
BU07960304Graafsebuurt-Noord;0.19;0.44;0.31;0.06
BU07960402De Vliert;0.11;0.48;0.37;0.05
BU07960305Hintham-Zuid;0.13;0.50;0.31;0.06
BU08240601Omgeving George Perklaan;0.09;0.56;0.19;0.16
BU07960306Hintham-Noord;0.10;0.59;0.24;0.07
BU07960401De Muntel;0.14;0.38;0.44;0.04
BU07960798Overig Landelijk gebied De Groote Wielen;0.01;0.67;0.15;0.17
BU17830713Molensloot;0.15;0.53;0.26;0.06
BU07960403Orthenpoort;0.24;0.53;0.21;0.03
BU07960901De Buitenpepers;0.12;0.51;0.27;0.10
BU07960501Maliskamp-West;0.01;0.86;0.09;0.04
BU07960502Maliskamp-Oost;0.04;0.79;0.14;0.03
BU07960506Molenhoek;0.07;0.64;0.20;0.10
BU07960503Het Vinkel;0.02;0.70;0.09;0.19
BU08510400Nieuw-Vossemeer;0.08;0.62;0.27;0.03
BU07960504Binckhorst;0.05;0.70;0.15;0.10
BU07960505Sparrenburg;0.13;0.42;0.31;0.13
BU07960507A2 zone Rosmalen-Zuid;0.12;0.70;0.05;0.14
BU08520004Ooster Ee;0.15;0.43;0.38;0.04
BU07960602Rosmalen-Centrum;0.17;0.45;0.34;0.05
BU07960606De Overlaet-Oost;0.11;0.50;0.27;0.12
BU08240801Omg. 't Seuverick;0.13;0.52;0.29;0.05
BU07960702De Groote Vliet;0.04;0.69;0.05;0.22
BU07960603Hondsberg;0.10;0.63;0.27;0.01
BU07960701Brabantpoort;0.10;0.62;0.08;0.19
BU07960604Kruisstraat;0.03;0.81;0.10;0.06
BU07960605Bedrijventerrein Kruisstraat;0.23;0.65;0.10;0.02
BU07960607De Overlaet-West;0.08;0.57;0.27;0.07
BU07960608A2 zone Rosmalen-Noord;0.02;0.84;0.01;0.14
BU07960703Vlietdijk;0.07;0.50;0.21;0.21
BU07960609Rosmalense Polder;0.00;0.95;0.00;0.05
BU07960801Kom Empel;0.11;0.58;0.28;0.03
BU07960902De Herven;0.13;0.57;0.20;0.09
BU08240802Omg. 't Westend;0.29;0.38;0.32;0.01
"BU08240803Omg. ""Prinsessen""-wijk";0.11;0.51;0.35;0.03
BU07960802Maasakker;0.07;0.63;0.27;0.03
BU07961102Paleiskwartier;0.08;0.35;0.49;0.08
BU07960803Empel-Oost;0.10;0.65;0.18;0.07
BU08520005't Spil;0.21;0.46;0.28;0.05
BU17830714Zeehelden van Oranje;0.11;0.49;0.35;0.04
BU07960804De Koornwaard;0.01;0.86;0.08;0.05
BU07960903Bedrijventerrein De Herven;0.19;0.60;0.15;0.06
BU07960904De Slagen;0.13;0.41;0.35;0.11
BU07960905De Haren;0.13;0.40;0.38;0.08
BU07960915Bedrijventerrein-Noord;0.00;0.81;0.05;0.14
BU07960906De Reit;0.22;0.43;0.31;0.04
BU07961101Boschveld;0.13;0.39;0.41;0.07
BU07960907De Donk;0.10;0.52;0.34;0.04
BU07960908De Rompert;0.13;0.45;0.35;0.07
BU07960909De Hambaken;0.12;0.38;0.47;0.03
BU08280907De Haag;0.00;0.86;0.00;0.14
BU07961109De Rietvelden-West;0.19;0.65;0.10;0.06
BU07960910De Sprookjesbuurt;0.16;0.44;0.40;0.01
BU07960911De Muziekinstrumentenbuurt;0.10;0.59;0.27;0.05
BU07970600Doeveren;0.01;0.94;0.02;0.03
BU07960912De Edelstenenbuurt;0.15;0.47;0.32;0.07
BU07960913Orthen;0.08;0.60;0.28;0.05
BU07961001De Italiaanse Buurt;0.05;0.50;0.30;0.14
BU07961002Maasdal;0.17;0.45;0.31;0.07
BU07961003Abdijenbuurt;0.09;0.73;0.14;0.04
BU07961004Lokeren;0.17;0.45;0.35;0.04
BU07961005Maasstroom;0.16;0.43;0.35;0.05
BU07961006De Staatsliedenbuurt;0.13;0.49;0.31;0.06
BU07961007Het Zilverpark;0.12;0.52;0.30;0.07
BU07961008Maasvallei;0.13;0.53;0.26;0.08
BU07961009Maasoever;0.13;0.48;0.30;0.08
BU07961106De Schutskamp;0.16;0.47;0.32;0.05
BU08280908Vierwinden;0.07;0.83;0.06;0.04
BU07961010Bedrijventerrein Maaspoort;0.09;0.67;0.12;0.12
BU08450002Venkant Beekkant en Beekvliet;0.11;0.60;0.27;0.02
BU07961011Oud Empel;0.11;0.70;0.08;0.11
BU07961103Willemspoort;0.14;0.58;0.16;0.11
BU07961104Deuteren;0.12;0.42;0.40;0.06
BU18760304Rha;0.00;0.95;0.00;0.05
BU07961105De Moerputten;0.05;0.69;0.19;0.07
BU07961107De Kruiskamp;0.15;0.46;0.36;0.03
BU07961108De Rietvelden-Oost;0.13;0.66;0.16;0.05
BU08450003Halder;0.00;0.84;0.02;0.14
BU07961401Kom Vinkel;0.06;0.64;0.27;0.03
BU08241302Omg. De Lind/Kerkstr;0.15;0.45;0.35;0.05
BU07961201Kom Engelen;0.11;0.60;0.20;0.09
BU07961202De Vutter;0.03;0.69;0.17;0.11
BU07970101Braken-West;0.08;0.60;0.28;0.04
BU07961203Henriëttewaard;0.06;0.82;0.04;0.07
BU07961204De Haverleij;0.11;0.42;0.27;0.20
BU07961205Bokhoven;0.06;0.88;0.06;0.00
BU08260100Slotjes-Oost;0.09;0.65;0.21;0.05
BU07961206Engelermeer;0.06;0.77;0.08;0.09
BU08551302Jeruzalem Zuid;0.18;0.39;0.37;0.05
BU08150923Brugse Berg;0.09;0.61;0.28;0.01
BU08280909Vorstengraf;0.02;0.88;0.00;0.10
BU07961301Kom Nuland;0.10;0.60;0.27;0.03
BU07961302Bedrijventerrein Nuland;0.05;0.64;0.19;0.12
BU07961303De Lage Kant;0.01;0.85;0.01;0.14
BU07961402Vinkeloord;0.03;0.77;0.08;0.12
BU07961499Landelijk gebied Vinkel;0.01;0.79;0.05;0.15
BU07961304Heeseind;0.01;0.78;0.07;0.14
BU08151032Sint Hubert;0.10;0.64;0.19;0.08
BU07961399Landelijk gebied Nuland;0.00;0.78;0.01;0.21
BU07970102Braken-Oost;0.13;0.67;0.15;0.06
BU07970103Centrum Drunen;0.15;0.43;0.39;0.02
BU08260000Centrum;0.14;0.44;0.38;0.04
BU07970104Venne-West;0.12;0.59;0.21;0.08
BU07970105Venne-Oost;0.07;0.72;0.16;0.05
BU07980400Haghorst;0.10;0.69;0.13;0.07
BU08553810Vijverlaan;0.00;0.51;0.36;0.13
BU08281000Berghem-Noord;0.15;0.53;0.26;0.06
BU07970200Elshout;0.04;0.84;0.08;0.04
BU07970300Haarsteeg;0.05;0.76;0.12;0.07
BU08091021Schrijversbuurt;0.16;0.48;0.34;0.02
BU08091025Staatsliedenbuurt;0.09;0.52;0.39;0.00
BU08091030Vossenberg (west);0.08;0.51;0.40;0.00
BU08091031Vossenberg (oost);0.07;0.51;0.41;0.00
BU08091035De Kets (industrieterrein);0.09;0.69;0.15;0.07
BU08091040De Zandschel;0.04;0.87;0.07;0.02
BU08091041De Baan;0.03;0.81;0.05;0.11
BU08092045Heikant;0.28;0.50;0.21;0.01
BU07970400Nieuwkuijk;0.07;0.75;0.12;0.06
